id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ridwankamil: PSBB dilanjut s.d 29 Mei 2020 secara proporsional sesuai warna level kewaspadaan di wilayah masing2. Hari ini diumumkan ra…,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 50 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,1609,DheanaahdiFahry,,,ridwankamil,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EnggalPMT: PSBB Logic:

TKA China: Ahlan Wasahlan 
Habib Bangil: Digebukin",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,184,LailyShey,,,EnggalPMT,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SSekampung: Jangan warung2, toko kecil ditutup, masjid ditutup tetapi hypermart dan mal2 dibuka lebar2.

Ingat kejadian IKEA Alam Suter…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,byrieen,,,SSekampung,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PSBB gak boleh dempetan kalau satu mobil padahal keluarga itu gimana sih. Ha kan nek neng omah yo kelan kelon sakpenakke tho.,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 47 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,sulistyodamas,,,,"Yogyakarta,Indo",
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nindywhy psbb woi,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 47 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,sorayagendis,,,nindywhy,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Lady_Zeebo: Langgar PSBB Pemilik Majlis Roudhotus Salaf Bangil Pukul Petugas..

Salah, ditegur baik-baik tapi malah ngeyel dan memukul…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 47 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,danielsulu,,,Lady_Zeebo,"Kelapa Gading, Indonesia",
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pemerintah menegaskan regulasi tentang PSBB (Pembatasan Sosial Berskala Besar) sebagai salah satu langkah taktis da… https://t.co/0ctTCQNQGI,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 46 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,RachelDVest1,FALSE,,,Jakarta,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dirgarambe: Indonesia telah memilih jalannya.

Lihat kondisi hari ini. Masyarakat cenderung abai. Pemerintah ingin segera ekonomi pulih…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 46 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4862,icha23utami,,,dirgarambe,Buminya Allah,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AhsanalIdho: Klo masih mikir diri sendiri dan menaati peraturan sampai kapan berakhirnya hmmm

#PSBB #stupidity #TerserahIndonesia http…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,105,sbflorenza,,"PSBB, stupidity, TerserahIndonesia",AhsanalIdho,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jujur gue bingung nanggepin video di lambe soal psbb dengan orang besar... semua terlihat salah disana 🙃,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 45 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,iminaaay,,,,Ind,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kafiradikalis: ...Gw yg kafir aja marah melihat perlakuan PSBB nggak adil seperti ini.

1. Mall dibuka, bejibun orang berdesak2an.

2.…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,579,a_we_pe,,,kafiradikalis,Ditelapak kaki Ibu,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kafiradikalis: ...Gw yg kafir aja marah melihat perlakuan PSBB nggak adil seperti ini.

1. Mall dibuka, bejibun orang berdesak2an.

2.…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,579,sulistiawan_boy,,,kafiradikalis,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:03 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jokowi Dinilai Lembek Soal PSBB, tapi Tegas Naikkan Iuran BPJS Kesehatan https://t.co/f7PqxelESj https://t.co/Zp8AQL1TQg",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 44 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,1,0,cacienx,FALSE,,,GARUT,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:43:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dirgarambe: Indonesia telah memilih jalannya.

Lihat kondisi hari ini. Masyarakat cenderung abai. Pemerintah ingin segera ekonomi pulih…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,1200,mikhaelreno,,,dirgarambe,Indonesia,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Lady_Zeebo: Langgar PSBB Pemilik Majlis Roudhotus Salaf Bangil Pukul Petugas..

Salah, ditegur baik-baik tapi malah ngeyel dan memukul…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,1200,gaiskaaafn_,,,Lady_Zeebo,"Bengkulu, Indonesia",
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @raihandmu: psbb tuh punten sorry baru bales,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4862,sprlngrolls,,,raihandmu,daegu,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HukumDan: Ngapain di tunda.. Biarin aja. 
Sok jadi pahlawan aja kamu Bamsoet. 
Ketua MPR Minta Tunda Pelonggaran PSBB Sampai Corona Red…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,24,mendawaisega,,,HukumDan,Indonesia,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@maxencfvl kalo udh bosen nge rp, bosen di masa psbb jg gmn ✊",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,slOwzyelen,,,maxencfvl,wonders ─ whoods,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @raihandmu: psbb tuh punten sorry baru bales,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 41 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4862,baebaebucin,,,raihandmu,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dirgarambe: Indonesia telah memilih jalannya.

Lihat kondisi hari ini. Masyarakat cenderung abai. Pemerintah ingin segera ekonomi pulih…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,30,khannsa_,,,dirgarambe,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dirgarambe: Indonesia telah memilih jalannya.

Lihat kondisi hari ini. Masyarakat cenderung abai. Pemerintah ingin segera ekonomi pulih…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,15110,halim______,,,dirgarambe,minangkabau,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Psbb doesn't work haha. https://t.co/VjcVc7xMfj,Psbb n't work haha,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,en,0,0,SheilaMuchsen,FALSE,,,"London, England",
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dirgarambe: Indonesia telah memilih jalannya.

Lihat kondisi hari ini. Masyarakat cenderung abai. Pemerintah ingin segera ekonomi pulih…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,15110,s3170200,,,dirgarambe,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @alialhinduan: Habib Bahar dipindahkan ke Nusakambangan dg alasan melanggar PSBB. Jadi ada peraturan pelanggar PSBB dipindah ke Nusakamb…,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 39 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4862,OsiUmmu,,,alialhinduan,Muara Enim,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @raihandmu: psbb tuh punten sorry baru bales,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 39 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4862,urrplum,,,raihandmu,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @kafiradikalis: ...Gw yg kafir aja marah melihat perlakuan PSBB nggak adil seperti ini.

1. Mall dibuka, bejibun orang berdesak2an.

2.…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 38 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,579,abi_hasna,,,kafiradikalis,indonesia,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:38 +0000 2020,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","pemerintah kurang tegas dalam menjalankan aturan yg dibuat oleh mereka
+
masyarakat yg tidak taat oleh peraturan yg… https://t.co/rmQsecQGRM",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 24 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,ryfkiadnani,,,,"Padang, West Sumatera, Indonesia",
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @raihandmu: psbb tuh punten sorry baru bales,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 23 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4867,Nadiatrl,,,raihandmu,62,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @raihandmu: psbb tuh punten sorry baru bales,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 23 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,4867,kkepok,,,raihandmu,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Uki23 Bung @Uki23, setuju dengan pendapat anda. Tapi saya belum pernah dengar anda berpendapat apakah kebijaksanaa… https://t.co/k11gAvsOpN",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 23 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,582,NoelArdante,,,"Uki23, Uki23",Jakarta Capital Region,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Lady_Zeebo: Langgar PSBB Pemilik Majlis Roudhotus Salaf Bangil Pukul Petugas..

Salah, ditegur baik-baik tapi malah ngeyel dan memukul…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 22 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,142,adiapriliaxxii,,,Lady_Zeebo,Gempol - Sidoarjo,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Lady_Zeebo: Langgar PSBB Pemilik Majlis Roudhotus Salaf Bangil Pukul Petugas..

Salah, ditegur baik-baik tapi malah ngeyel dan memukul…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,1201,MFebrySet,,,Lady_Zeebo,DOA IBU,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:17 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@thyalistyanti Berapa tahun nih tidak bertemu wkwkwk, mau janjian tp lg psbb",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,fahmifaulkner17,,,thyalistyanti,Madrid,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mas__piyuuu: UGM Adain Diskusi PSBB, Judul Mendadak DIREVISI, Kena Teguran Istana? https://t.co/4ShPImWBWR https://t.co/jCJWlu77JY",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,633,hadijah2007,FALSE,,mas__piyuuu,Indonesia,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Makin lama psbb, makin aneh aneh aja kerjaan orang.",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 20 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,0,PoppyYosephine,,,,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kumparan: Pemerintah dianggap aneh dalam menerapkan kebijakan larangan mudik. Banyak hal yang bertolak belakang. #kumparanNEWS https://…,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 20 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,76,Cokekx,,kumparanNEWS,kumparan,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ismailfahmi: Ini video terpotong. Saya sdh lht yg lebih panjang. Aparat awalnya sudah sopan.

Pemerintah sdh menjalankan PSBB. Semua wa…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,188,Korban_delusi48,,,ismailfahmi,Hati Paduka Joskoswi,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ribuan yg langgar PSBB tp tak ada perlakuan ""RASIS"" seperti ini, acara KONSER tua bangka BPIP yg diikuti para… https://t.co/SmXRD3gq7f",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,6,1,bintangku206,FALSE,,,,
,,,,,,,,,,,,,,,,
1.26334E+18,Thu May 21 05:42:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HusinShihab: Video lanjutan dari @Lady_Zeebo 

Diduga Umar Abdullah Assegaf ketua Albayinat Bangil-Jatim melanggar petugas yg sedang me…",MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  17 HOURS 04 MINUTES 19 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE,"Sentiment(polarity=0.34, subjectivity=0.42000000000000004)",0.34,0.42,in,0,188,NusidaD,,,"HusinShihab, Lady_Zeebo",Indonesia,
,,,,,,,,,,,,,,,,
